10.93
10.97
12.6
14.23
17.8
17.43
15.7
30.2
15.1
25.93
11.57
21.87
18.23
10.67
24.3
11.1
32.7
14.32
20.2
10.1
14.63
14.07
31.8
6.53
20.85
9.33
19.73
23.05
10.82
13.17
12.9
13.73
6.77
12.2
11.85
13.77
14.73
12.1
21.0
9.97
14.53
9.48
10.53
16.07
16.23
8.37
16.35
20.8
16.1
18.5
13.7
22.8
11.3
17.1
12.82
23.57
14.23
13.43
18.68
11.05
16.1
11.5
25.15
9.87
8.57
26.53
21.78
16.77
15.33
15.1
24.67
13.68
26.93
12.9
13.73
11.3
16.47
8.12
45.23
22.37
12.6
18.57
20.57
12.68
15.5
38.43
7.83
15.77
27.97
22.17
16.34
10.92
13.15
11.1
13.63
10.85
14.8
13.68
15.33
7.43
6.88
8.7
19.52
10.3
25.53
11.83
11.13
16.87
6.07
35.37
17.17
17.53
8.63
15.3
13.9
16.03
16.88
12.58
11.73
15.23
9.3
14.03
9.07
13.67
24.57
39.7
23.47
18.5
37.8
25.6
18.13
9.98
17.0
18.63
21.34
13.33
10.63
11.97
13.03
29.7
8.0
10.13
10.55
15.0
13.8
13.53
16.13
22.87
15.83
11.6
12.08
11.32
13.77
12.27
12.73
18.2
12.73
19.2
22.83
5.03
24.0
19.15
16.0
13.9
8.4
7.93
22.73
13.13
19.2
15.13
13.57
12.68
9.0
23.27
19.33
16.7
26.47
14.57
12.07
7.23
22.1
11.13
12.13
30.63
25.23
15.32
15.9
20.57
10.93
17.2
20.87
30.48
16.47
14.34
9.5
16.23
17.93
17.2
12.64
14.83
14.6
10.53
17.97
11.77
28.13
18.6
7.97
27.63
12.9
17.67
10.93
17.47
11.15
11.2
15.83
17.0
15.93
11.1
21.1
29.17
15.33
11.9
21.82
12.8
12.75
12.97
23.38
42.0
12.37
15.27
10.67
11.8
10.6
11.27
30.53
13.6
19.0
9.3
15.73
27.2
21.1
11.17
18.67
10.87
11.5
13.1
11.47
23.0
10.76
16.03
12.5
12.2
13.87
15.3
19.82
13.37
13.73
13.96
32.33
8.97
11.53
7.4
19.23
17.8
11.97
13.43
10.63
18.73
19.6
20.43
18.17
12.06
11.17
16.12
18.43
11.76
17.07
21.98
16.0
15.67
21.1
17.33
12.3
12.63
9.1
6.27
11.1
17.3
6.2
13.94
28.33
12.4
12.73
10.43
40.97
13.03
12.7
16.0
13.1
23.6
15.38
11.4
12.7
21.67
13.73
26.8
14.33
15.6
15.63
15.63
23.53
36.37
13.93
10.63
10.12
12.47
13.3
16.27
16.78
12.27
18.72
38.88
26.42
12.07
9.97
22.92
9.93
22.47
23.7
29.37
11.7
22.23
12.16
13.27
20.18
17.27
21.6
17.72
33.3
13.93
9.67
9.73
14.83
14.17
20.6
10.3
19.1
15.4
10.23
11.65
15.13
14.4
19.43
16.65
14.77
12.72
8.5
14.35
22.5
15.1
12.53
31.07
23.07
4.83
11.98
12.82
26.3
13.13
7.95
13.23
