13.19
11.8
20.84
10.52
16.23
15.6
12.45
22.33
11.43
14.97
14.29
25.58
12.39
13.37
18.85
10.28
12.4
12.35
25.97
14.74
19.93
18.1
22.16
12.54
25.0
12.77
17.59
19.81
17.32
15.76
15.29
10.37
15.67
17.03
13.74
12.7
11.14
19.72
13.25
9.64
22.0
15.71
13.6
13.12
17.6
10.85
23.91
17.66
18.7
13.7
13.17
19.46
15.58
17.48
12.19
12.22
19.63
15.99
20.39
13.18
16.42
13.1
20.69
10.84
14.36
22.75
17.85
20.68
15.07
19.62
23.05
18.07
20.99
11.69
11.83
17.38
21.04
10.4
19.54
24.44
11.68
16.43
13.2
9.82
13.84
25.22
11.2
18.99
22.75
25.73
15.2
9.86
12.69
11.1
14.93
14.88
15.02
19.56
13.77
9.59
12.77
19.04
20.34
12.61
19.62
13.97
12.08
17.36
10.35
25.64
15.39
18.93
9.78
19.38
11.83
18.14
13.03
12.94
10.35
18.8
20.15
12.59
12.51
11.86
22.75
24.94
12.76
18.47
27.99
26.0
16.22
10.0
16.8
18.01
19.35
13.1
16.63
17.83
12.02
20.89
15.37
13.38
9.66
19.09
13.31
15.67
14.82
25.18
15.32
13.59
16.43
11.75
13.63
15.97
17.47
19.84
13.96
14.43
18.42
12.93
22.39
18.52
21.99
20.7
21.8
8.6
17.42
11.08
14.72
18.15
15.82
13.52
11.69
25.86
13.65
18.45
20.56
16.24
16.74
25.13
11.77
17.31
12.52
25.44
19.79
15.95
11.2
21.8
11.0
18.32
20.09
23.84
12.88
17.21
10.04
15.3
16.3
14.77
14.66
13.48
16.65
9.6
18.77
16.37
21.81
19.44
11.05
27.66
12.56
21.82
16.25
19.32
13.62
12.91
18.31
15.73
13.41
11.26
25.34
26.81
15.39
13.5
16.1
17.51
14.23
15.42
20.52
16.88
17.94
19.2
10.01
15.37
13.06
16.17
20.04
12.24
12.34
12.44
14.04
25.74
25.03
12.87
18.36
10.66
13.64
13.39
18.16
12.33
10.99
18.93
14.54
17.35
14.89
13.58
19.35
18.19
13.68
13.72
23.55
16.11
17.5
18.27
19.65
19.13
13.34
16.17
11.86
19.83
24.12
22.19
16.62
14.38
9.28
17.37
19.13
15.08
18.14
13.98
16.34
15.05
21.98
16.56
15.69
13.11
17.49
12.17
12.65
19.72
20.56
9.43
23.73
12.39
16.39
14.42
21.48
14.28
13.41
9.89
11.95
23.23
10.75
16.29
17.59
20.12
10.35
17.99
14.79
23.41
15.58
19.78
28.2
23.64
17.59
16.79
9.5
20.22
18.38
17.84
25.59
12.76
15.3
29.62
19.49
13.74
16.17
20.44
28.04
22.22
20.34
23.87
12.67
25.11
8.25
12.96
16.57
13.15
23.73
12.38
23.47
11.13
19.88
12.9
21.19
16.62
16.66
16.81
22.12
12.9
12.62
17.11
17.37
16.39
18.37
19.27
14.4
13.23
9.89
12.71
27.11
12.98
19.03
15.2
21.78
11.23
13.27
14.5
21.36
22.67
12.25
15.72
